MANDT,KUNNR,LAND1,NAME1,NAME2,ORT01,PSTLZ,REGIO,SORTL,STRAS,TELF1,TELFX,XCPDK,ADRNR,MCOD1,MCOD2,MCOD3,ANRED,AUFSD,BAHNE,BAHNS,BBBNR,BBSNR,BEGRU,BRSCH,BUBKZ,DATLT,ERDAT,ERNAM,EXABL,FAKSD,FISKN,KNAZK,KNRZA,KONZS,KTOKD,KUKLA,LIFNR,LIFSD,LOCCO,LOEVM,NAME3,NAME4,NIELS,ORT02,RPMKR,SPERR,SPRAS,STCD1,STCD2,STKZA,LZONE,XZEMP,VBUND,UMSAT,UMJAH,UWAER,STKZN,PFORT,WERKS,SPERZ,KDKG1,XKNZA,CONFS,UPDAT,UPTIM,NODEL,TS_ERDAT,TS_UPDAT,TS_UPTIM
"M1","K4734","Brasilien 3","Management Corporation 16048",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K4735","Brasilien 3","Landau 7134",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K4737","Brasilien 3","Power Broker 23424",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K4741","Brasilien 3","Breakages 23623",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K4743","Brasilien 3","ManBeef.com 3067",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K4749","Brasilien 3","Brand Corporation 15119",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K4751","Brasilien 3","Life Foundation 1349",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K4759","Brasilien 3","Mammoth Studios 18576",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K476","Belgien 11","LexCorp 6346",,,,,,,,,,,,,,,,,,,,,,,,2004-01-03T22:00:00,"Rudolf F?rbers 101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K4760","Brasilien 3","Parker Industries 1613",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K4762","Brasilien 3","Big Belly Burger 1675",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K4763","Brasilien 3","LexCorp 2081",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K4766","Brasilien 3","Landau 21766",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K4771","Brasilien 3","Acme Corporation 18500",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K4777","Brasilien 3","Breakages 20698",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K4783","Brasilien 3","Brand Corporation 16018",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K4784","Brasilien 3","Ace o' Clubs 16640",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K4785","Brasilien 3","Buy More 4458",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K4791","Brasilien 3","Ace Chemicals 470",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K4792","Brasilien 3","Breakages 3159",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K4794","Brasilien 3","Blaze Comics 23369",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K4797","Brasilien 3","Dream Park 17059",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K4802","Brasilien 3","AmerTek 16783",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K4805","Brasilien 3","Shadrack & Duxbury 7382",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K4806","Brasilien 3","List of fictional brewers 20531",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K4814","Brasilien 3","GameCenter CX 15980",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K4820","Brasilien 3","Power Broker 11578",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K4824","Brasilien 3","CHOAM 15899",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K4826","Brasilien 3","Landau 4025",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K4838","Brasilien 3","Life Foundation 7464",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K4840","Brasilien 3","Ace Chemicals 7103",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K4841","Brasilien 3","CHOAM 3822",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K4845","Brasilien 3","Haspel Corporation 20408",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K4846","Brasilien 3","Bonsai Kitten 10096",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K4847","Brasilien 3","Weyland-Yutani Corporation 1409",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K4853","Brasilien 3","Paper Street Soap Co. 8194",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K4868","Brasilien 3","Fantastic Four Incorporated 4333",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K487","Belgien 11","Buy More 22223",,,,,,,,,,,,,,,,,,,,,,,,2004-01-03T22:00:00,"Rudolf F?rbers 101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K4870","Brasilien 3","Oscorp 25122",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K4871","Brasilien 3","Brand Corporation 6277",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K4877","Brasilien 3","Daggett Industries 10925",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K4880","Brasilien 3","Management Corporation 10633",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K4885","Brasilien 3","Haspel Corporation 14039",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K4887","Brasilien 3","Octan 22765",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K4888","Brasilien 3","Golden Goblin Press 8272",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K489","Belgien 11","Mammoth Studios 6373",,,,,,,,,,,,,,,,,,,,,,,,2004-01-03T22:00:00,"Rudolf F?rbers 101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K4891","Brasilien 3","ManBeef.com 17695",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K4892","Brasilien 3","World Company 21799",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K4896","Brasilien 3","Nologo Corporation 17031",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K4898","Brasilien 3","Jabot Cosmetics 25150",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K4899","Brasilien 3","Bonk Business 11433",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K4901","Brasilien 3","The Monster Maker 7441",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K4902","Brasilien 3","L'Desh Fresh 19330",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K4903","Brasilien 3","LexCorp 13692",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K4909","Brasilien 3","Global Digital News 9324",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K4910","Brasilien 3","Seburo 3367",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K4912","Brasilien 3","Big Belly Burger 11250",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K492","Belgien 11","Queen Industries 18254",,,,,,,,,,,,,,,,,,,,,,,,2004-01-03T22:00:00,"Rudolf F?rbers 101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K4922","Brasilien 3","Fantastic Four Incorporated 10028",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K4923","Brasilien 3","Landau 8519",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K4924","Brasilien 3","L'Desh Fresh 2066",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K4927","Brasilien 3","Brand Corporation 7004",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K493","Belgien 11","Massive Dynamic 22243",,,,,,,,,,,,,,,,,,,,,,,,2004-01-03T22:00:00,"Rudolf F?rbers 101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K4931","Brasilien 3","Bonk Business 20722",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K4933","Brasilien 3","Blaze Comics 8319",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K4934","Brasilien 3","Wayne Enterprises 14190",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K4939","Brasilien 3","Crosstime Traffic 19093",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K4941","Brasilien 3","Vaillante 13635",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K4947","Brasilien 3","Roxxon Energy Corporation 601",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K4949","Brasilien 3","Stagg Enterprises 4300",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K4951","Brasilien 3","Consumer Recreation Services 3693",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K4954","Brasilien 3","Brand Corporation 9880",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K4955","Brasilien 3","Dunder Mifflin 16113",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K4959","Brasilien 3","Struan's 22649",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K496","Belgien 11","GothCorp 23048",,,,,,,,,,,,,,,,,,,,,,,,2004-01-03T22:00:00,"Rudolf F?rbers 101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K4960","Brasilien 3","BuyTigers.com 14289",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K4963","Brasilien 3","Dream Park 14344",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K4968","Brasilien 3","Massive Dynamic 16989",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K4975","Brasilien 3","Iceberg Lounge 3674",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K4976","Brasilien 3","Kitchen Table International 20964",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K4979","Brasilien 3","Santini Air 16270",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K4990","Brasilien 3","Buy n Large 11937",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K4992","Brasilien 3","General Products 7566",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K4993","Brasilien 3","Wallenquist Organization 13162",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K4995","Brasilien 3","Iceberg Lounge 9895",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K4999","Brasilien 3","Dream Park 15044",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K5","Dänemark 1","Wallenquist Organization 11876",,,,,,,,,,,,,,,,,,,,,,,,2003-03-09T22:00:00,"Moritz Beeck 515",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K5001","Brasilien 3","Queen Industries 7198",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K5002","Brasilien 3","Nologo Corporation 6921",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K5004","Brasilien 3","Oscorp 388",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K5005","Brasilien 3","Adipose Industries 23343",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K501","Belgien 11","U.S. Robots and Mechanical 13853",,,,,,,,,,,,,,,,,,,,,,,,2004-01-03T22:00:00,"Rudolf F?rbers 101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K5016","Brasilien 3","Vaillante 22510",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K5017","Brasilien 3","Tyrell Corporation 12308",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K5020","Brasilien 3","The Lightman Group 20690",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K5022","Brasilien 3","General Products 22003",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K5024","Brasilien 3","Global Digital News 22846",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K5031","Brasilien 3","Kord Enterprises 1286",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K5032","Brasilien 3","U.S. Robots and Mechanical 21247",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K5035","Brasilien 3","Tyrell Corporation 13737",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K5041","Brasilien 3","The Lightman Group 9005",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K5043","Brasilien 3","Buy More 19173",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K5046","Brasilien 3","U.S. Robots and Mechanical 25310",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K5047","Brasilien 3","ARCAM Corporation 19002",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K5062","Brasilien 3","Dunder Mifflin 1303",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K5075","Brasilien 3","Contoso 11670",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K5077","Brasilien 3","Stark Industries 24814",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K508","Belgien 11","Contoso 5515",,,,,,,,,,,,,,,,,,,,,,,,2004-01-03T22:00:00,"Rudolf F?rbers 101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K5080","Brasilien 3","Clothes Over Bro's 6557",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K5083","Deutschland 10","Roxxon Energy Corporation 7553",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K5087","Brasilien 3","Red Bedroom Records 6283",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K509","Belgien 11","Brand Corporation 19839",,,,,,,,,,,,,,,,,,,,,,,,2004-01-03T22:00:00,"Rudolf F?rbers 101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K5090","Brasilien 3","L'Desh Fresh 740",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K5091","Brasilien 3","Ace o' Clubs 16812",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K5092","Brasilien 3","ARCAM Corporation 3316",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K5093","Brasilien 3","The Lightman Group 11908",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K5097","Brasilien 3","The Monster Maker 8294",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
